Shop Name,latitude,longitude,Retailer Subtype,YTD Retailing Value,country,Opportunity
D-CENT GRACE PHARMACY,6.377822527,7.489150017,Secondary,0.0,Nigeria,Dead Whitespace
INDEX PHARMACY,6.377868509,7.489052787,Secondary,0.0,Nigeria,Dead Whitespace
IJFINE PHARMACY,6.377924487,7.489139959,Secondary,0.0,Nigeria,Dead Whitespace
G NEW PHARMACY,6.3781403,5.5756507,Secondary,0.0,Nigeria,Dead Whitespace
DE PROGRESS PHARMACY,6.37884,5.701685,Secondary,363.993,Nigeria,Low Performer
ANI PAT MED,6.38108,5.7076333,Secondary,408.42585,Nigeria,Low Performer
EHIMIKE PHARMACY (3),6.3814315,5.5732,Secondary,341.72355,Nigeria,Low Performer
BETTY RIGTH PHARMACY,6.3815966,5.7078374,Secondary,680.3879355,Nigeria,High Performer
DONALD PMS,6.3832291,5.7003943,Secondary,34.79259,Nigeria,Underperforming
NOSI CONCERN PHARMACY,6.3833481,5.6098372,Secondary,553.620963,Nigeria,Active
EGAREX PHARMACY,6.3835017,5.6099355,Secondary,0.0,Nigeria,Dead Whitespace
CHRISTYNATH PAT MED,6.3835327,5.7136824,Secondary,392.76531,Nigeria,Low Performer
OSARETIN PMS,6.3838687,5.7061988,Secondary,69.0207,Nigeria,Low Performer
LED PHARMACY,6.3838935,5.7111261,Secondary,85.87854,Nigeria,Low Performer
MRS AUDU STORES,6.3846154,5.6999976,Secondary,15.12,Nigeria,Underperforming
AZUGWU MEDICAL,6.3850011,7.4935286,Secondary,671.926815,Nigeria,High Performer
CHIBEXT MEDICAL,6.385005,7.4935373,Secondary,632.14935,Nigeria,High Performer
GODDY BEST MEDICAL,6.3850135,7.4935501,Secondary,74.8272,Nigeria,Low Performer
GPS PHARMACY,6.3850714,5.6098633,Secondary,792.790005,Nigeria,High Performer
DOZY MEDICAL,6.3851036,7.4928283,Secondary,492.36075,Nigeria,Low Performer
EJIO MEDICAL,6.3851203,7.4927885,Secondary,550.41105,Nigeria,Active
GOODNEWS MEDICAL,6.3851408,7.4926614,Secondary,434.24955,Nigeria,Low Performer
CHUKWUMA MEDICAL,6.3851817,7.4926736,Secondary,553.2561825,Nigeria,Active
EMEKA MEDICAL 4,6.3851857,7.4928674,Secondary,273.6107325,Nigeria,Low Performer
EXCEL MEDICINE STORE,6.3853712,5.719115,Secondary,718.2815955,Nigeria,High Performer
AUSTINE MEDICAL,6.386025,7.4932843,Secondary,571.3239,Nigeria,Active
ACCORD PHARMACY,6.3861219,7.4936018,Secondary,507.666453,Nigeria,Active
KEN ISLAND MEDICAL,6.3865281,7.493446,Secondary,0.0,Nigeria,Dead Whitespace
KINGBAT MEDICAL,6.3865603,7.4934443,Secondary,0.0,Nigeria,Dead Whitespace
D&M PHARMACY 2,6.3865702,7.4929876,Secondary,472.4349735,Nigeria,Low Performer
MEGON PHARMACY,6.3866012,7.4936609,Secondary,219.05205,Nigeria,Low Performer
DIVINE LINK MEDICAL,6.3866123,7.493663,Secondary,354.78345,Nigeria,Low Performer
EMMY BROS PAT MED STORE,6.3866177,7.493732,Secondary,724.1682,Nigeria,High Performer
NEW GOOD HEALTH PHARMACY,6.3867753,7.493428,Secondary,77.2338,Nigeria,Low Performer
UDOKA MEDICAL,6.3868297,7.4928512,Secondary,64.5603,Nigeria,Low Performer
VICFEM PHARMACY,6.3868405,7.4934252,Secondary,0.0,Nigeria,Dead Whitespace
AGBO MEDICALS,6.3868514,7.492511,Secondary,0.0,Nigeria,Dead Whitespace
WILLY .O. PHARMACY,6.3868727,7.4926202,Secondary,0.0,Nigeria,Dead Whitespace
LIFE GATE MEDICAL,6.3868838,7.4935821,Secondary,0.0,Nigeria,Dead Whitespace
SUNNY CHRIS MEDICAL,6.3868971,7.4934658,Secondary,49.1001,Nigeria,Underperforming
EASY WAY CHEMIST,6.3869007,7.4925118,Secondary,0.0,Nigeria,Dead Whitespace
OLIVE ROSE MEDICAL,6.3869304,7.492723,Secondary,0.0,Nigeria,Dead Whitespace
SUNNY CHRIS MEDICALS,6.3869339,7.4934316,Secondary,0.0,Nigeria,Dead Whitespace
ZACKY MEDICAL,6.3869651,7.4930633,Secondary,0.0,Nigeria,Dead Whitespace
FRANK CHUKS PHARMACY,6.3869744,7.4935534,Secondary,262.24905,Nigeria,Low Performer
OGB MEDICAL EXT,6.3869813,7.4935381,Secondary,170.1426825,Nigeria,Low Performer
B J MEDICAL,6.386983,7.4934028,Secondary,367.5147,Nigeria,Low Performer
MONDAY MEDICAL,6.3869867,7.4933417,Secondary,383.45685,Nigeria,Low Performer
BEST MEDICAL,6.3869879,7.4935423,Secondary,2588.05575,Nigeria,High Performer
DIVINE FAVOUR MEDICAL 2,6.3869917,7.4925904,Secondary,0.0,Nigeria,Dead Whitespace
VENERABLE PHARMACY,6.3869961,7.4932788,Secondary,144.00435,Nigeria,Low Performer
DIVINE COSMETICS,6.3870056,7.4933823,Secondary,0.0,Nigeria,Dead Whitespace
OKOLIE MEDICAL,6.3870145,7.4934926,Secondary,172.32075,Nigeria,Low Performer
AIGES PHARMACY,6.3870295,5.6094424,Secondary,725.526417,Nigeria,High Performer
ST JOHN MEDICAL,6.3870331,7.493303,Secondary,0.0,Nigeria,Dead Whitespace
ANI C STORES,6.3870442,7.4935211,Secondary,0.0,Nigeria,Dead Whitespace
OCHUKWU PHARMACY,6.3870604,7.4949547,Secondary,302.5974,Nigeria,Low Performer
ARINZE MEDICAL,6.3870692,7.4935495,Secondary,133.9065,Nigeria,Low Performer
UGWEOSA PAT MED,6.387152,5.608698,Secondary,520.2262905,Nigeria,Active
EMEKA MEDICAL 5,6.3871583,7.493691,Secondary,623.4165,Nigeria,High Performer
O N MEDICAL,6.3871729,7.4937103,Secondary,206.4153,Nigeria,Low Performer
SIMEON MEDICAL,6.38718,7.4934117,Secondary,161.2632,Nigeria,Low Performer
DIVINE VISION MEDICAL,6.3872833,7.4936267,Secondary,370.64895,Nigeria,Low Performer
STANLON CHEMIST STORE,6.3873542,5.6112872,Secondary,0.0,Nigeria,Dead Whitespace
EVER GREEN MEDICAL,6.3873643,7.4919032,Secondary,0.0,Nigeria,Dead Whitespace
BONAVENTURE MEDICAL,6.3873824,7.4936225,Secondary,2369.21685,Nigeria,High Performer
WISDOM PAT MED,6.387393,5.6111818,Secondary,1046.729754,Nigeria,High Performer
I K MEDICAL,6.3875636,7.4930826,Secondary,0.0,Nigeria,Dead Whitespace
NURSE AGATHA MEDICAL,6.3876416,7.4945432,Secondary,383.5167,Nigeria,Low Performer
NURSE MEDICAL,6.3876417,7.494543,Secondary,464.74155,Nigeria,Low Performer
ANDRE MEDICAL STORE,6.387677,5.618923,Secondary,811.801683,Nigeria,High Performer
MARVELOUS MEDICAL,6.3878321,7.4937425,Secondary,0.0,Nigeria,Dead Whitespace
AMA JESUS MEDICAL,6.3878681,7.4934832,Secondary,430.37085,Nigeria,Low Performer
AMA JESUS MEDICAL,6.3878791,7.4933669,Secondary,0.0,Nigeria,Dead Whitespace
I K MEDICAL,6.3878826,7.4930748,Secondary,0.0,Nigeria,Dead Whitespace
GIDEON MEDICAL,6.3879081,7.4935901,Secondary,162.81825,Nigeria,Low Performer
FELIX  UGBOWO CHEMIST STORE,6.387918,5.6190018,Secondary,78.52635,Nigeria,Low Performer
OGB MEDICAL,6.387985,7.493355,Secondary,186.0243,Nigeria,Low Performer
FRYDO MEDICAL,6.3880516,7.4926468,Secondary,114.49305,Nigeria,Low Performer
GIVE THANKS MEDICAL,6.3880973,7.4925088,Secondary,0.0,Nigeria,Dead Whitespace
IKENNA MEDICAL,6.3881519,7.4924999,Secondary,0.0,Nigeria,Dead Whitespace
HIS MERCY MEDICAL,6.3881805,7.4925242,Secondary,0.0,Nigeria,Dead Whitespace
MACSUNIC PHARMACY,6.3882232,5.6171706,Secondary,0.0,Nigeria,Dead Whitespace
ONYEKACHI MEDICAL,6.3882962,7.4947208,Secondary,327.9251325,Nigeria,Low Performer
ST JUDE THADDAUS PHARMACY,6.3883793,7.4937887,Secondary,0.0,Nigeria,Dead Whitespace
CQ PHARMACY,6.3884197,5.6170998,Secondary,0.0,Nigeria,Dead Whitespace
CHIDI BEST,6.3884333,7.4934433,Secondary,157.18185,Nigeria,Low Performer
I K MEDICAL 2,6.3884801,7.4935597,Secondary,85.6338,Nigeria,Low Performer
I K CHEMIST 2,6.3884883,7.493565,Secondary,177.2736,Nigeria,Low Performer
THELVER PHARMACY,6.3885449,5.6092952,Secondary,0.0,Nigeria,Dead Whitespace
ROYAL GRACE PACE PHARMACY,6.3886179,5.5697976,Secondary,346.2836055,Nigeria,Low Performer
ZILOY PHARMACY,6.3886711,5.6093712,Secondary,416.4937245,Nigeria,Low Performer
KEVID PHARMACY,6.388725,5.5697451,Secondary,0.0,Nigeria,Dead Whitespace
UBAH CHEMIST,6.389263,5.7335402,Secondary,621.70395,Nigeria,High Performer
MRS IGBINOSA PMS,6.389367,5.7028843,Secondary,13.59624,Nigeria,Underperforming
HONESTY MEDICAL,6.3894017,7.4941333,Secondary,550.6578,Nigeria,Active
MRS VICTOR SUPERSTORE,6.3894264,5.7179623,Secondary,19.46648,Nigeria,Underperforming
CHIJOKE PMS,6.3894505,5.7180806,Secondary,25.2,Nigeria,Underperforming
ELINT PHARMACY,6.3898138,5.6092167,Secondary,570.936912,Nigeria,Active
obi super stores,6.3899933,5.7152283,Secondary,0.0,Nigeria,Dead Whitespace
CHRIST FOUNDATION PMS,6.3900382,5.7150219,Secondary,0.0,Nigeria,Dead Whitespace
CHUKWU MEDICAL,6.3902165,7.4955565,Secondary,679.2666825,Nigeria,High Performer
GRACE MED STORE,6.3902994,5.7368422,Secondary,576.6224625,Nigeria,Active
WINIDOF MEDICAL,6.3904377,7.4968603,Secondary,56.1603,Nigeria,Underperforming
ZIKMANUEL MEDICAL,6.3905523,7.4967383,Secondary,56.1603,Nigeria,Underperforming
RAPHAEL PHARMACY,6.3907808,7.4965358,Secondary,535.7751,Nigeria,Active
UNIQUE MEDICAL,6.3908033,7.4970483,Secondary,70.4871825,Nigeria,Low Performer
duke stores,6.3908711,5.7159604,Secondary,0.0,Nigeria,Dead Whitespace
OZZY GLOBAL,6.3908776,7.4968078,Primary,69.05115,Nigeria,Low Performer
GLORPET PHARMACY,6.3910304,7.4991613,Secondary,167.9895,Nigeria,Low Performer
Onyeocha Joetex Medical,6.391169,7.4991834,Primary,0.0,Nigeria,Dead Whitespace
MEDCARE PHARMACY,6.3911916,7.4994027,Secondary,120.6828,Nigeria,Low Performer
OCTOVIA PHARMACY 1,6.3912032,7.4971458,Secondary,265.6857,Nigeria,Low Performer
OCTOVIA PHARMACY,6.3913198,7.4992037,Secondary,3199.23975,Nigeria,High Performer
JUDITH MEDICAL,6.3913255,7.4992817,Secondary,278.53455,Nigeria,Low Performer
KINGBAT MEDICAL,6.3913352,7.4992163,Secondary,112.8204,Nigeria,Low Performer
EZE DE KING PHARMACY,6.3913425,7.4991556,Secondary,479.9256,Nigeria,Low Performer
ROSE LINE PHARMACY,6.3913633,7.4992822,Secondary,185.3271,Nigeria,Low Performer
BEONVITE PHARMACY,6.3914001,7.4993032,Secondary,229.4628,Nigeria,Low Performer
MIRABEL MEDICAL,6.3914013,7.4992753,Secondary,74.4471,Nigeria,Low Performer
I K MEDICAL 3,6.3914201,7.4992469,Secondary,68.8338,Nigeria,Low Performer
NORA DANIELS PHARMACY,6.3914367,7.4995395,Secondary,131.32455,Nigeria,Low Performer
DE PEOPLES PHARMACY,6.3914542,7.4992733,Secondary,309.93165,Nigeria,Low Performer
I K MEDICAL 1,6.3914542,7.4993128,Secondary,144.3162,Nigeria,Low Performer
CLANOL PHARMACY 2,6.39268,7.5047284,Secondary,741.8235825,Nigeria,High Performer
HIS GRACE PHARMACY,6.392777707,5.614743233,Secondary,0.0,Nigeria,Dead Whitespace
MONTEX PHARMACY,6.392778373,5.614741892,Secondary,0.0,Nigeria,Dead Whitespace
ARUS PHARMACY,6.392778373,5.614742897,Secondary,0.0,Nigeria,Dead Whitespace
NEMENA PHARMACY,6.392778707,5.614742562,Secondary,0.0,Nigeria,Dead Whitespace
ANCHOR PHARMACY,6.392778707,5.614742897,Secondary,0.0,Nigeria,Dead Whitespace
SUPREME PHARMACY,6.39277904,5.614741556,Secondary,0.0,Nigeria,Dead Whitespace
TEVA PHARMACY,6.392781372,5.614740215,Secondary,0.0,Nigeria,Dead Whitespace
MONITEE PHARMACY,6.392782372,5.61473988,Secondary,0.0,Nigeria,Dead Whitespace
GM PHARMACY,6.392783038,5.614740215,Secondary,0.0,Nigeria,Dead Whitespace
UNIVERSITY OF BENIN TEACHING HOSPITAL,6.392784038,5.614740215,Secondary,0.0,Nigeria,Dead Whitespace
OCTOVIA PHARMACY,6.3929786,7.5054654,Secondary,0.0,Nigeria,Dead Whitespace
Grace Medical,6.3931481,7.5042484,Secondary,284.39355,Nigeria,Low Performer
JACOB MEDICAL,6.3931523,7.5042303,Secondary,222.15795,Nigeria,Low Performer
PLEASANT MEDICINE STORE,6.3942466,5.7419027,Secondary,389.571273,Nigeria,Low Performer
EVER GREEN MEDICAL,6.3953125,7.5016028,Secondary,175.98525,Nigeria,Low Performer
VISSION LUS PHARMACY,6.397103,5.5657435,Secondary,629.48361,Nigeria,High Performer
CHRIST THE KING MEDICAL,6.3972165,7.4950628,Secondary,0.0,Nigeria,Dead Whitespace
DABICARE PHARMACY,6.3973212,5.5659649,Secondary,0.0,Nigeria,Dead Whitespace
EB AND SONS MED STORE,6.3975797,5.7481513,Secondary,515.64975,Nigeria,Active
IKENNA MEDICAL,6.3977039,7.5033695,Secondary,631.2831,Nigeria,High Performer
DOKWE OKAM,6.3977608,7.4945447,Secondary,0.0,Nigeria,Dead Whitespace
AMARA SHOPPING,6.3978786,7.4944584,Secondary,0.0,Nigeria,Dead Whitespace
EMMY BEST,6.39819,7.4939348,Secondary,0.0,Nigeria,Dead Whitespace
CHIDEX MEDICAL,6.3982386,7.4939511,Secondary,0.0,Nigeria,Dead Whitespace
GOD'LOVE,6.3982494,7.4939329,Secondary,0.0,Nigeria,Dead Whitespace
Ofasia shop,6.3982611,7.4939518,Secondary,18.63648,Nigeria,Underperforming
PRECIOUS MEDICAL,6.3982706,7.4939732,Secondary,0.0,Nigeria,Dead Whitespace
OSO-LIFE PHARMACY,6.3984083,5.7505233,Secondary,599.5814475,Nigeria,High Performer
RAPH MEDICAL,6.3985423,7.4940784,Secondary,0.0,Nigeria,Dead Whitespace
AMAKA,6.3985556,7.4943721,Secondary,40.32,Nigeria,Underperforming
Chinyerenwa,6.3985579,7.4943748,Secondary,48.87648,Nigeria,Underperforming
ROBAN STORE,6.3987581,7.4853903,Secondary,0.0,Nigeria,Dead Whitespace
DIVINE FAVOUR MEDICAL,6.3988078,7.4914861,Secondary,0.0,Nigeria,Dead Whitespace
DIVINE FAVOUR MEDICAL 4,6.398865,7.4915567,Secondary,86.4024,Nigeria,Low Performer
REJOICE,6.3989027,7.4853204,Secondary,0.0,Nigeria,Dead Whitespace
AGUANDAISEE PHARMACY,6.3989854,5.6215794,Secondary,26.8737,Nigeria,Underperforming
MUMMY CHISOMSTORE,6.3990748,5.6215057,Secondary,7.76514,Nigeria,Underperforming
ROMA MEDICAL,6.399101,7.48472,Secondary,0.0,Nigeria,Dead Whitespace
ZAREFAT PHARMACY,6.3991254,7.4805434,Secondary,0.0,Nigeria,Dead Whitespace
BERNIC PHARMACY,6.3991292,7.4833057,Secondary,0.0,Nigeria,Dead Whitespace
ZEFTEN PHARMACY,6.3991764,7.4816784,Secondary,0.0,Nigeria,Dead Whitespace
SHARON MEDICAL,6.3992014,7.4836985,Secondary,0.0,Nigeria,Dead Whitespace
PENUEL PHARMACY,6.3994783,5.75156,Secondary,173.8424625,Nigeria,Low Performer
MAMA CHIDINMA,6.400104,7.4815737,Secondary,0.0,Nigeria,Dead Whitespace
NEXT GLOBAL PHARMACY,6.4001859,7.4814632,Secondary,0.0,Nigeria,Dead Whitespace
Mr Kalu,6.4003427,7.4827108,Secondary,0.0,Nigeria,Dead Whitespace
OSSAI MEDICAL,6.4003629,7.4828941,Secondary,0.0,Nigeria,Dead Whitespace
TOBECHUKWU MEDICAL,6.4004657,7.4826195,Secondary,0.0,Nigeria,Dead Whitespace
MRS GOODNESS,6.4005243,7.4827017,Secondary,0.0,Nigeria,Dead Whitespace
DAVID PATENT STORE,6.4005284,7.4812027,Secondary,0.0,Nigeria,Dead Whitespace
FAVOUR SPRING PHARMACY,6.4010387,7.4812104,Secondary,0.0,Nigeria,Dead Whitespace
NGP PHARMACY,6.4024306,5.6074392,Secondary,533.033319,Nigeria,Active
NURSE PAT PMS,6.4031262,5.7567104,Secondary,292.9815,Nigeria,Low Performer
SYLVIA MED STORE,6.4039769,5.7576149,Secondary,368.845953,Nigeria,Low Performer
HIS MERCY MEDICAL,6.40399,7.4944067,Secondary,169.21065,Nigeria,Low Performer
PRESH CARE MED & STORES,6.4040052,5.7576167,Secondary,21.252,Nigeria,Underperforming
IZU MEDICAL,6.4041217,7.4942883,Secondary,139.5015825,Nigeria,Low Performer
THOM-WILSON PHARMACY,6.4044842,5.7573787,Secondary,782.72796,Nigeria,High Performer
1ST CHOICE SUPERMARKET,6.404865,5.7570563,Secondary,7.56,Nigeria,Underperforming
AMYPHIL MEDICAL,6.4049481,7.4980787,Secondary,53.59515,Nigeria,Underperforming
IZEHI PHARMACY LTD,6.4051863,5.7602726,Secondary,231.4765425,Nigeria,Low Performer
EKESON MEDICINE STORE,6.4055519,5.7609144,Secondary,715.0248945,Nigeria,High Performer
EMIDILIX PHARMACY,6.4060072,5.762253,Secondary,330.204945,Nigeria,Low Performer
ELIAS ERIC PAT MED,6.4060844,5.7625371,Secondary,431.81019,Nigeria,Low Performer
HOME WELL PHARMACY,6.4061798,5.7624232,Secondary,743.280825,Nigeria,High Performer
C & C MEDICAL,6.406575,7.5017518,Secondary,57.0528,Nigeria,Underperforming
SHILOH MEDICAL,6.4071273,7.4956742,Secondary,78.5736,Nigeria,Low Performer
FIRST CHOICE PHARMACY,6.4072991,7.4957366,Secondary,0.0,Nigeria,Dead Whitespace
VICFEM PHARMACY,6.4075768,7.4957304,Secondary,28.0266,Nigeria,Underperforming
WINNERS PHARMACY,6.4077502,7.4958163,Secondary,178.2795,Nigeria,Low Performer
NURSE CHINENYE,6.4078209,7.5033959,Secondary,79.7622,Nigeria,Low Performer
GIFT HAND PHARMACY,6.4080463,5.6235289,Secondary,0.0,Nigeria,Dead Whitespace
Nmasinachi Provision Store,6.4098722,7.4889929,Secondary,0.0,Nigeria,Dead Whitespace
CHRISTIAN COSMETICS,6.4098777,7.4890348,Secondary,0.0,Nigeria,Dead Whitespace
BERNIC PHARMACY,6.4099992,7.4955706,Secondary,158.2014,Nigeria,Low Performer
NURSE FAVOR,6.4109428,7.5017924,Secondary,184.7496,Nigeria,Low Performer
FAVOR MEDICAL,6.4110453,7.5016309,Secondary,181.1397,Nigeria,Low Performer
VINCE PLUS PHARMACY,6.4110848,5.6060053,Secondary,705.4216365,Nigeria,High Performer
METRON MEDICAL,6.4119328,7.4911297,Secondary,131.82645,Nigeria,Low Performer
VAN CARE PHARMACY,6.4119367,5.6054817,Secondary,0.0,Nigeria,Dead Whitespace
DIVINE MEDICAL,6.4119633,7.5030117,Secondary,343.6209,Nigeria,Low Performer
Jan Trust Nig Ltd,6.4121443,6.494279,Primary,0.0,Nigeria,Dead Whitespace
DIVINE HEALTH PHARMACY,6.412836766,2.939291038,Secondary,0.0,Nigeria,Dead Whitespace
OSSY MEDICAL,6.4131009,7.5084278,Secondary,56.1603,Nigeria,Underperforming
ANOTHER MEDICAL,6.413353,7.4963615,Secondary,1684.27875,Nigeria,High Performer
E. CLEMS PHARMACY,6.413503456,2.938978896,Secondary,0.0,Nigeria,Dead Whitespace
MEZICO MEDICAL,6.4138905,7.4927064,Secondary,160.54395,Nigeria,Low Performer
DIVINE HEALTH MEDICINE,6.4144933,5.60489,Secondary,593.1995055,Nigeria,High Performer
DIVINE HEALTH MEDICINE,6.4145186,5.6050762,Secondary,0.0,Nigeria,Dead Whitespace
GOD SENT,6.4145731,2.8830767,Secondary,0.0,Nigeria,Dead Whitespace
DIAMOND DRUGS,6.4149712,7.4928561,Primary,0.0,Nigeria,Dead Whitespace
JOEPHINA PHARMACY,6.4150417,7.5036317,Secondary,419.18415,Nigeria,Low Performer
AGBA MEDICAL,6.4152181,7.5048678,Secondary,201.566232,Nigeria,Low Performer
CELESTINE GLOBAL RESOURCES,6.4152337,7.5049982,Primary,0.0,Nigeria,Dead Whitespace
GOD FIRST,6.4156909,2.88278,Secondary,0.0,Nigeria,Dead Whitespace
BIO,6.415830364,2.938978896,Secondary,0.0,Nigeria,Dead Whitespace
IFY MEDICAL,6.4163435,7.5003681,Secondary,357.5586,Nigeria,Low Performer
MERCYLAND MEDICAL,6.4165086,7.4960977,Secondary,56.1603,Nigeria,Underperforming
JOCYPAM PHARMACY,6.4167108,7.4958667,Secondary,66.234,Nigeria,Low Performer
OKECHUKWU MEDICAL,6.4167915,7.4995196,Secondary,113.8998,Nigeria,Low Performer
NEBSON PHARMACY,6.41717,7.4935383,Secondary,49.5375825,Nigeria,Underperforming
Imole,6.4179643,2.8759364,Secondary,111.51874,Nigeria,Low Performer
NICK PHARMACY,6.4186657,5.6031362,Secondary,589.153173,Nigeria,High Performer
BRAVE,6.4187044,2.8865712,Secondary,0.0,Nigeria,Dead Whitespace
BRAVE,6.4188089,2.8855988,Secondary,0.0,Nigeria,Dead Whitespace
IGWEBUIKE MEDICAL,6.4200447,7.4812076,Secondary,0.0,Nigeria,Dead Whitespace
IDU CHUKWUDI MEDICAL,6.4201806,7.4814629,Secondary,0.0,Nigeria,Dead Whitespace
HUFFY MEDICAL,6.4202625,7.4814515,Secondary,0.0,Nigeria,Dead Whitespace
JULANKA MEDICAL,6.4208785,7.5182601,Secondary,0.0,Nigeria,Dead Whitespace
FOUNTAIN OF GRACE PHARMACY,6.4219963,7.4937894,Secondary,190.5057,Nigeria,Low Performer
GHINO PHARMACY,6.42227,5.6019183,Secondary,319.9323645,Nigeria,Low Performer
REHOBOTH PHARMACY,6.42316,5.601955,Secondary,854.803026,Nigeria,High Performer
BEST CARE,6.4231998,2.8901162,Secondary,0.0,Nigeria,Dead Whitespace
BEST CARE,6.4232717,2.8901116,Secondary,0.0,Nigeria,Dead Whitespace
UNCLE SAMMY MEDICAL,6.4243551,7.4919101,Secondary,349.90515,Nigeria,Low Performer
Alihu bislava,6.4256802,3.4148691,Secondary,0.0,Nigeria,Dead Whitespace
OKENNA MEDICAL,6.425831,7.493952,Secondary,42.147,Nigeria,Underperforming
silla dangana,6.4260963,3.4148337,Secondary,0.0,Nigeria,Dead Whitespace
Kabir fido,6.4263084,3.4149478,Secondary,0.0,Nigeria,Dead Whitespace
Savemart,6.4263085,3.4148422,Secondary,0.0,Nigeria,Dead Whitespace
Godwin Fogg And,6.4265426,3.4147311,Secondary,0.0,Nigeria,Dead Whitespace
NUFAN PHARMACY,6.4265783,7.494685,Secondary,78.4497,Nigeria,Low Performer
NIGUS PHARMCY,6.42662,7.49458,Secondary,476.3451,Nigeria,Low Performer
HARRI BLISS,6.4267268,5.6012409,Secondary,0.0,Nigeria,Dead Whitespace
CHAHOP BLESSED MEDICINE STORE,6.4267816,5.6012318,Secondary,1018.43175,Nigeria,High Performer
CENTER MEDICAL,6.4268883,7.40692,Secondary,600.87615,Nigeria,High Performer
PHARMAZON 1,6.4270118,3.4632995,Secondary,28.2274755,Nigeria,Underperforming
PHARMAZON 2,6.4270139,3.4633035,Secondary,179.8888455,Nigeria,Low Performer
IZU DRUGS,6.4270857,7.4062954,Secondary,262.7505825,Nigeria,Low Performer
DANIEL PMS,6.4272466,5.746885,Secondary,0.0,Nigeria,Dead Whitespace
GPE PATENT MEDICINE,6.42765,5.6043102,Secondary,432.3432225,Nigeria,Low Performer
FAVOR LINKS,6.4277242,7.4071631,Secondary,537.5769,Nigeria,Active
OFFICIAL DRUGS,6.4280167,7.4073266,Secondary,288.16515,Nigeria,Low Performer
NEW LINE,6.4280917,7.4072767,Secondary,237.13935,Nigeria,Low Performer
Ebeano Oniru,6.4290089,3.4590912,Secondary,0.0,Nigeria,Dead Whitespace
EXCEL COMFORT,6.4291658,3.4570946,Secondary,212.1685755,Nigeria,Low Performer
Hartley VI 2,6.4294026,3.4187103,Secondary,0.0,Nigeria,Dead Whitespace
ST RITA,6.4294933,3.4567911,Secondary,0.0,Nigeria,Dead Whitespace
Dr rita pharmacy,6.4296556,3.4567989,Secondary,55.4445255,Nigeria,Underperforming
DIVINE CARE 1,6.4296558,3.4567948,Secondary,0.0,Nigeria,Dead Whitespace
VALUE MED,6.4296565,3.4567939,Secondary,0.0,Nigeria,Dead Whitespace
SPAR VI,6.4298596,3.4205015,Secondary,0.0,Nigeria,Dead Whitespace
MERCV,6.4299391,2.8908048,Secondary,0.0,Nigeria,Dead Whitespace
GOD IS GREAT,6.4299891,7.4033586,Secondary,0.0,Nigeria,Dead Whitespace
MORE CARE,6.4300608,2.892236,Secondary,0.0,Nigeria,Dead Whitespace
PICK N PAY,6.4300908,3.4240817,Secondary,0.0,Nigeria,Dead Whitespace
AM TO PM VI,6.4300961,3.4183845,Secondary,0.0,Nigeria,Dead Whitespace
J .O. SARCHMORE,6.4302554,2.8922113,Secondary,0.0,Nigeria,Dead Whitespace
BEAUTIFUL ROCK,6.4302563,2.8922131,Secondary,0.0,Nigeria,Dead Whitespace
NEUCHEM,6.4302682,3.4090208,Secondary,209.299251,Nigeria,Low Performer
J .O. SARCHMORE,6.4303221,2.8922009,Secondary,0.0,Nigeria,Dead Whitespace
MOPHETH,6.4308572,3.4157623,Secondary,239.5474095,Nigeria,Low Performer
MEDPLUS PHARMACY 1,6.4309488,3.4138267,Secondary,0.0,Nigeria,Dead Whitespace
RANSOM MEDICS,6.4310052,2.8888764,Secondary,0.0,Nigeria,Dead Whitespace
SEVOC,6.4310103,2.8888749,Secondary,0.0,Nigeria,Dead Whitespace
HEALTH WISE,6.4311612,3.4199484,Secondary,0.0,Nigeria,Dead Whitespace
TAMZY,6.4311867,3.4199347,Secondary,0.0,Nigeria,Dead Whitespace
QMB SUPERMARKET,6.431201,3.4792297,Secondary,0.0,Nigeria,Dead Whitespace
